date,Adj Close,MACD,MACD_Signal,RSI,Moving Average,Moving Average1,Moving Average2,Volatility,MA_diff,MA1_diff,MA2_diff,Trend_MA,Fibonacci_23,Fibonacci_38,Fibonacci_50,Fibonacci_61,Fibonacci_78,Open,High,Low,Close
2024-03-01 01:30:00,1.0818997621536255,0.000246994735320305,0.000203898275869365,77.77526053466244,1.0815062631260266,1.0815062631260266,1.0815062631260266,0.0001949092693773637,0.000393499027598887,0.000393499027598887,0.000393499027598887,1,1.0822576904296874,1.082189290523529,1.0821340084075928,1.0820787262916565,1.0820000195503234,1.0818997621536255,1.0818997621536255,1.0818997621536255,1.0818997621536255
2024-03-01 01:35:00,1.0818997621536255,0.0002602789913352943,0.00021517441896255087,82.34588630366994,1.0815390547116597,1.0815390547116597,1.0815390547116597,0.00021599071813439442,0.00036070744196581295,0.00036070744196581295,0.00036070744196581295,1,1.082230091571808,1.0821446177959442,1.0820755362510681,1.082006454706192,1.0819081013202667,1.0818997621536255,1.0820168256759644,1.0818997621536255,1.0818997621536255
2024-03-01 01:40:00,1.0818997621536255,0.00026772074187286776,0.00022568368354461426,82.34588630366994,1.081566801437965,1.081566801437965,1.081566801437965,0.00022869618608092554,0.0003329607156605796,0.0003329607156605796,0.0003329607156605796,1,1.082230091571808,1.0821446177959442,1.0820755362510681,1.082006454706192,1.0819081013202667,1.0818997621536255,1.0818997621536255,1.0817828178405762,1.0818997621536255
2024-03-01 01:45:00,1.0821340084075928,0.00028918653543841266,0.00023838425392337393,84.20685585537257,1.0816073162215096,1.0816073162215096,1.0816073162215096,0.0002643953709690777,0.0005266921860831442,0.0005266921860831442,0.0005266921860831442,1,1.082230091571808,1.0821446177959442,1.0820755362510681,1.082006454706192,1.0819081013202667,1.0818997621536255,1.0821340084075928,1.0818997621536255,1.0821340084075928
2024-03-01 01:50:00,1.0822510719299316,0.00031204729245914997,0.00025311686163052914,84.20855012605267,1.0816825372832162,1.0816502332687379,1.0816502332687379,0.00028614640668765977,0.0005685346467154684,0.0006008386611937588,0.0006008386611937588,1,1.082230091571808,1.0821446177959442,1.0820755362510681,1.082006454706192,1.0819081013202667,1.0821340084075928,1.0822510719299316,1.0821340084075928,1.0822510719299316
2024-03-01 01:55:00,1.08236825466156,0.00033574995769125593,0.0002696434808426745,84.21109085058458,1.081766128540039,1.0816951096057892,1.0816951096057892,0.0003028320454706228,0.0006021261215209961,0.000673145055770874,0.000673145055770874,1,1.082202464580536,1.0820998995304107,1.0820170044898987,1.0819341094493866,1.0818160893917084,1.0821340084075928,1.08236825466156,1.0821340084075928,1.08236825466156
2024-03-01 02:00:00,1.08236825466156,0.0003504942115604148,0.0002858136269862226,84.21109085058458,1.0818330219813757,1.0817347063737757,1.0817347063737757,0.0003242573624924631,0.0005352326801844054,0.0006335482877843912,0.0006335482877843912,1,1.082202464580536,1.0820998995304107,1.0820170044898987,1.0819341094493866,1.0818160893917084,1.08236825466156,1.0824854373931885,1.08236825466156,1.08236825466156
2024-03-01 02:05:00,1.08236825466156,0.0003580517413830364,0.0003002612498655854,82.35646649886132,1.081899915422712,1.0817699035008748,1.0817699035008748,0.0003311026449751339,0.00046833923884803674,0.0005983511606852954,0.0005983511606852954,1,1.0821748657226562,1.0820552268028258,1.081958532333374,1.0818618378639222,1.0817241711616516,1.08236825466156,1.08236825466156,1.0822510719299316,1.08236825466156
2024-03-01 02:10:00,1.0822510719299316,0.00035054461104144785,0.0003103179221007579,76.46812080536913,1.081950076988765,1.0817952281550358,1.0817952281550358,0.0003272848018770883,0.00030099494116653247,0.0004558437748958255,0.0004558437748958255,1,1.0821748657226562,1.0820552268028258,1.081958532333374,1.0818618378639222,1.0817241711616516,1.08236825466156,1.08236825466156,1.0822510719299316,1.0822510719299316
2024-03-01 02:15:00,1.0820168256759644,0.00032198183497533783,0.0003126507046756739,72.21027614305115,1.081991868359702,1.0818063080310822,1.0818063080310822,0.0002941030424198363,2.4957316262286255e-05,0.00021051764488211333,0.00021051764488211333,1,1.0821748657226562,1.0820552268028258,1.081958532333374,1.0818618378639222,1.0817241711616516,1.0822510719299316,1.0822510719299316,1.0820168256759644,1.0820168256759644
2024-03-01 02:20:00,1.0821340084075928,0.00030528219317349503,0.0003111770023752382,72.21342084417789,1.082033668245588,1.0818219128109159,1.0818219128109159,0.00026864664193436893,0.00010034016200477502,0.0003120955966768868,0.0003120955966768868,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0820168256759644,1.0822510719299316,1.0820168256759644,1.0821340084075928
2024-03-01 02:25:00,1.0821340084075928,0.00028871942887653823,0.00030668548767549825,76.45719762774816,1.0820754681314741,1.0818360989744014,1.0818360989744014,0.00023313295769676392,5.854027611862378e-05,0.0002979094331914123,0.0002979094331914123,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0821340084075928,1.0821340084075928,1.0821340084075928,1.0821340084075928
2024-03-01 02:30:00,1.0822510719299316,0.0002817910548831293,0.0003017066011170245,77.76520509193776,1.0821172765323095,1.0818541412768157,1.0818541412768157,0.00020691850629304492,0.00013379539762214954,0.00039693065311596776,0.00039693065311596776,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0821340084075928,1.0822510719299316,1.0821340084075928,1.0822510719299316
2024-03-01 02:35:00,1.0820168256759644,0.0002544652367097999,0.00029225832823557955,68.40666702395626,1.0821423530578613,1.0818609197934468,1.0818609197934468,0.0001683593457710818,-0.00012552738189697266,0.00015590588251757076,0.00015590588251757076,-1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0821340084075928,1.0821340084075928,1.0820168256759644,1.0820168256759644
2024-03-01 02:40:00,1.0822510719299316,0.0002488425420279494,0.00028357517099405355,71.41679596586502,1.0821674466133118,1.0818765258789063,1.0818765258789063,0.000156063632922224,8.362531661987305e-05,0.00037454605102538174,0.00037454605102538174,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0820168256759644,1.0822510719299316,1.0820168256759644,1.0822510719299316
2024-03-01 02:45:00,1.0822510719299316,0.00024160148446195073,0.000275180433687633,71.41679596586502,1.0821925401687622,1.0818909314962535,1.0818909314962535,0.00013822978218533714,5.8531761169433594e-05,0.00036014043367815773,0.00036014043367815773,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0822510719299316,1.0822510719299316,1.0822510719299316,1.0822510719299316
2024-03-01 02:50:00,1.0822510719299316,0.00023317499794206498,0.00026677934653851937,68.41343835396239,1.0822176337242126,1.0819042700308341,1.0819042700308341,0.00011224845119127947,3.343820571899414e-05,0.00034680189909752634,0.00034680189909752634,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0822510719299316,1.0822510719299316,1.0821340084075928,1.0822510719299316
2024-03-01 02:55:00,1.0822510719299316,0.0002239157848800133,0.00025820663420681817,68.41343835396239,1.0822259954043798,1.0819166558129447,1.0819166558129447,0.00011004612001225428,2.5076525551837037e-05,0.0003344161169869242,0.0003344161169869242,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0821340084075928,1.0822510719299316,1.0821340084075928,1.0822510719299316
2024-03-01 03:00:00,1.0822510719299316,0.0002141096688357269,0.0002493872411325999,66.65912561506701,1.0822259954043798,1.0819281874031856,1.0819281874031856,0.00011004612001225428,2.5076525551837037e-05,0.00032288452674600343,0.00032288452674600343,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0821340084075928,1.0822510719299316,1.0821340084075928,1.0822510719299316
2024-03-01 03:05:00,1.08236825466156,0.00021333472837459233,0.0002421767385809984,72.2146815971044,1.0822259954043798,1.081942856311798,1.081942856311798,0.00011004612001225428,0.000142259257180255,0.0004253983497619629,0.0004253983497619629,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.08236825466156,1.08236825466156,1.08236825466156,1.08236825466156
2024-03-01 03:10:00,1.08236825466156,0.00021029641629377593,0.00023580067412355392,70.58083832335329,1.0822259954043798,1.0819565788392098,1.0819565788392098,0.00011004612001225428,0.000142259257180255,0.0004116758223502437,0.0004116758223502437,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0822510719299316,1.08236825466156,1.0822510719299316,1.08236825466156
2024-03-01 03:15:00,1.08236825466156,0.00020551943199920153,0.00022974442569868346,70.58083832335329,1.0822259954043798,1.0819694437086582,1.0819694437086582,0.00011004612001225428,0.000142259257180255,0.0003988109529018402,0.0003988109529018402,1,1.0821472387313842,1.0820105085372924,1.0819000005722046,1.0817894926071168,1.0816321592330933,1.0822510719299316,1.08236825466156,1.0822510719299316,1.08236825466156
2024-03-01 03:20:00,1.0822510719299316,0.00019008676848186745,0.00022181289425532026,64.69883846245959,1.0822259954043798,1.0819779778971816,1.0819779778971816,0.00011004612001225428,2.5076525551837037e-05,0.00027309403274999866,0.00027309403274999866,1,1.08205771112442,1.0819380896091462,1.0818414092063904,1.0817447288036346,1.0816070821285249,1.0822510719299316,1.0822510719299316,1.0822510719299316,1.0822510719299316
2024-03-01 03:25:00,1.0822510719299316,0.00017582941936167273,0.00021261619927659075,64.69883846245959,1.082242727279663,1.0819860100746155,1.0819860100746155,9.354126559118501e-05,8.344650268554688e-06,0.0002650618553161621,0.0002650618553161621,1,1.08205771112442,1.0819380896091462,1.0818414092063904,1.0817447288036346,1.0816070821285249,1.0822510719299316,1.0822510719299316,1.0822510719299316,1.0822510719299316
2024-03-01 03:30:00,1.0821340084075928,0.00015331697688014678,0.00020075635479730198,56.24960244259271,1.082242727279663,1.0819902385984148,1.0819902385984148,9.354126559118501e-05,-0.0001087188720703125,0.00014376980917796267,0.00014376980917796267,-1,1.0819682745933532,1.0818657443523407,1.081782877445221,1.0817000105381012,1.0815820305347443,1.0822510719299316,1.0822510719299316,1.0821340084075928,1.0821340084075928
2024-03-01 03:35:00,1.0821340084075928,0.00013393182135335024,0.00018739144810851164,56.24960244259271,1.082242727279663,1.0819942322042253,1.0819942322042253,9.354126559118501e-05,-0.0001087188720703125,0.00013977620336746988,0.00013977620336746988,-1,1.0819682745933532,1.0818657443523407,1.081782877445221,1.0817000105381012,1.0815820305347443,1.0821340084075928,1.0821340084075928,1.0820168256759644,1.0821340084075928
2024-03-01 03:40:00,1.0820168256759644,0.00010786982266131062,0.00017148712301907144,52.93941570881226,1.0822259954043798,1.0819948428385966,1.0819948428385966,0.00011004612001225428,-0.00020916972841544812,2.1982837367762187e-05,2.1982837367762187e-05,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0820168256759644,1.0821340084075928,1.0820168256759644,1.0820168256759644
2024-03-01 03:45:00,1.0820168256759644,8.622159208870883e-05,0.00015443401683299892,46.665309722504915,1.0822259954043798,1.0819954213343168,1.0819954213343168,0.00011004612001225428,-0.00020916972841544812,2.1404341647546232e-05,2.1404341647546232e-05,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0820168256759644,1.0821340084075928,1.0820168256759644,1.0820168256759644
2024-03-01 03:50:00,1.0820168256759644,6.827814543375332e-05,0.0001372028425531498,42.85818128952533,1.0822092635290963,1.08199597016359,1.08199597016359,0.00012210821999400061,-0.00019243785313194373,2.085551237440697e-05,2.085551237440697e-05,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0820168256759644,1.0821340084075928,1.0820168256759644,1.0820168256759644
2024-03-01 03:55:00,1.0820168256759644,5.344179098409896e-05,0.00012045063223933966,38.46093627681227,1.082192531653813,1.0819964915513993,1.0819964915513993,0.00013096096727444712,-0.00017570597784866138,2.0334124565035694e-05,2.0334124565035694e-05,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0820168256759644,1.0820168256759644,1.0820168256759644,1.0820168256759644
2024-03-01 04:00:00,1.0818997621536255,3.187044265628991e-05,0.00010273459432272971,35.71532422215762,1.0821674380983626,1.081994132297795,1.081994132297795,0.00014966206081245856,-0.0002676759447370891,-9.437014416957545e-05,-9.437014416957545e-05,-1,1.0817341408729553,1.0816316802501678,1.0815488696098328,1.0814660589694978,1.0813481590747833,1.0820168256759644,1.0820168256759644,1.0818997621536255,1.0818997621536255
2024-03-01 04:05:00,1.0818997621536255,1.4606617696699686e-05,8.510899899752371e-05,35.71532422215762,1.0821423445429121,1.0819918853896004,1.0819918853896004,0.00016244173384176097,-0.00024258238928664966,-9.21232359749613e-05,-9.21232359749613e-05,-1,1.0817341408729553,1.0816316802501678,1.0815488696098328,1.0814660589694978,1.0813481590747833,1.0818997621536255,1.0818997621536255,1.0818997621536255,1.0818997621536255
2024-03-01 04:10:00,1.0818997621536255,9.143717289994413e-07,6.827007354381886e-05,38.46394738902372,1.0821172509874617,1.081989742988764,1.081989742988764,0.00017063565949154713,-0.0002174888338362102,-8.99808351384479e-05,-8.99808351384479e-05,-1,1.0817341408729553,1.0816316802501678,1.0815488696098328,1.0814660589694978,1.0813481590747833,1.0818997621536255,1.0818997621536255,1.0818997621536255,1.0818997621536255
2024-03-01 04:15:00,1.0818997621536255,-9.823591598845383e-06,5.265134051528601e-05,45.45706883789785,1.082083787236895,1.0819876979697833,1.0819876979697833,0.00016393649207344292,-0.00018402508326942346,-8.793581615784696e-05,-8.793581615784696e-05,-1,1.0817341408729553,1.0816316802501678,1.0815488696098328,1.0814660589694978,1.0813481590747833,1.0818997621536255,1.0818997621536255,1.0818997621536255,1.0818997621536255
2024-03-01 04:20:00,1.0818997621536255,-1.8124576068201392e-05,3.8496157198588536e-05,39.99999999999999,1.0820503234863281,1.0819857438405356,1.0819857438405356,0.0001496468288089887,-0.00015056133270263672,-8.598168691009711e-05,-8.598168691009711e-05,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0817828178405762,1.0818997621536255,1.0817828178405762,1.0818997621536255
2024-03-01 04:25:00,1.0818997621536255,-2.442164850346984e-05,2.591259605817686e-05,39.99999999999999,1.0820168597357613,1.0819838746734287,1.0819838746734287,0.00012519396194640334,-0.00011709758213584998,-8.411251980322554e-05,-8.411251980322554e-05,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0818997621536255,1.0818997621536255,1.0817828178405762,1.0818997621536255
2024-03-01 04:30:00,1.0817828178405762,-3.840583394798536e-05,1.3048910056944418e-05,30.00814332247556,1.0819834130150932,1.0819795968684744,1.0819795968684744,0.00012061985343150314,-0.00020059517451698206,-0.00019677902789827506,-0.00019677902789827506,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0817828178405762,1.0817828178405762,1.0816657543182373,1.0817828178405762
2024-03-01 04:35:00,1.0818997621536255,-3.959554020460665e-05,2.5200200046342046e-06,44.44570135746606,1.0819583194596427,1.0819779336452484,1.0819779336452484,9.64471162147233e-05,-5.8557306017226196e-05,-7.81714916229248e-05,-7.81714916229248e-05,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0817828178405762,1.0818997621536255,1.0817828178405762,1.0818997621536255
2024-03-01 04:40:00,1.0817828178405762,-4.94053060882127e-05,-7.865045213935176e-06,25.0,1.0819332344191415,1.081973951690051,1.081973951690051,9.310256611173754e-05,-0.00015041657856529334,-0.00019113384947488932,-0.00019113384947488932,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0818997621536255,1.0818997621536255,1.0817828178405762,1.0817828178405762
2024-03-01 04:45:00,1.0817828178405762,-5.652799666822084e-05,-1.759763550479231e-05,25.0,1.0819081493786402,1.0819701290130614,1.0819701290130614,8.231409899372797e-05,-0.00012533153806404407,-0.00018731117248527163,-0.00018731117248527163,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0817828178405762,1.0817828178405762,1.0817828178405762,1.0817828178405762
2024-03-01 04:50:00,1.0816657543182373,-7.08026591993427e-05,-2.8238640243702387e-05,22.222222222222214,1.0818830728530884,1.0819641608817905,1.0819641608817905,9.746784463883779e-05,-0.00021731853485107422,-0.0002984065635531774,-0.0002984065635531774,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0816657543182373,1.0816657543182373,1.081548810005188,1.0816657543182373
2024-03-01 04:55:00,1.0816657543182373,-8.117964369858122e-05,-3.882684093467816e-05,22.222222222222214,1.0818579963275365,1.0819584222940297,1.0819584222940297,0.00010472194763473251,-0.00019224200929923718,-0.00029266797579241555,-0.00029266797579241555,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0816657543182373,1.0816657543182373,1.0816657543182373,1.0816657543182373
2024-03-01 05:00:00,1.081548810005188,-9.771352668419553e-05,-5.060417808458163e-05,20.002036867298088,1.0818245666367667,1.081950693760278,1.081950693760278,0.00012196527880796969,-0.00027575663157874963,-0.00040188375509009333,-0.00040188375509009333,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.0816657543182373,1.0816657543182373,1.081548810005188,1.081548810005188
2024-03-01 05:05:00,1.081548810005188,-0.00010955387914646231,-6.239411829695777e-05,11.102308736985051,1.081791136945997,1.0819432514685172,1.0819432514685172,0.0001286440193055122,-0.00024232694080894568,-0.00039444146332923147,-0.00039444146332923147,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.081548810005188,1.081548810005188,1.0814317464828491,1.081548810005188
2024-03-01 05:10:00,1.081548810005188,-0.00011758203131329026,-7.343170090022428e-05,11.102308736985051,1.0817660689353943,1.0819360798055475,1.0819360798055475,0.00013882548401671362,-0.00021725893020629883,-0.0003872698003595243,-0.0003872698003595243,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.081548810005188,1.081548810005188,1.0814317464828491,1.081548810005188
2024-03-01 05:15:00,1.0814317464828491,-0.0001318703285957401,-8.511942643932744e-05,9.991851700957426,1.0817326392446245,1.0819270738533564,1.0819270738533564,0.00015767670737940395,-0.00030089276177536206,-0.0004953273705072814,-0.0004953273705072814,-1,1.0818235774040221,1.0817040255069732,1.0816074013710022,1.0815107772350312,1.0813732106685638,1.081548810005188,1.081548810005188,1.0814317464828491,1.0814317464828491
2024-03-01 05:20:00,1.0814317464828491,-0.0001415620677360785,-9.640795469867766e-05,11.10356536502546,1.081699209553855,1.081918383899488,1.081918383899488,0.00016797703604249796,-0.00026746307100578015,-0.000486637416638791,-0.000486637416638791,-1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.081548810005188,1.081548810005188,1.0814317464828491,1.0814317464828491
2024-03-01 05:25:00,1.0814317464828491,-0.00014754206771527834,-0.0001066347773019978,11.10356536502546,1.081665779863085,1.0819099935992011,1.0819099935992011,0.00017127620025944126,-0.0002340333802359762,-0.0004782471163520263,-0.0004782471163520263,-1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.0814317464828491,1.081548810005188,1.0814317464828491,1.0814317464828491
2024-03-01 05:30:00,1.081548810005188,-0.00014120746115664495,-0.00011354931407292725,22.21844934917941,1.0816407118524825,1.0819038718433704,1.0819038718433704,0.0001605424016189861,-9.190184729446216e-05,-0.00035506183818245773,-0.00035506183818245773,-1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 05:35:00,1.0816657543182373,-0.0001253063574140345,-0.0001159007227411487,29.991850040749796,1.0816239970070975,1.0818999032179515,1.0818999032179515,0.000144034405569273,4.1757311139756226e-05,-0.00023414889971418162,-0.00023414889971418162,1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.0816657543182373,1.0816657543182373,1.081548810005188,1.0816657543182373
2024-03-01 05:40:00,1.081548810005188,-0.00012074912609350008,-0.00011687040341161898,29.997962094966383,1.0816072821617126,1.0818941475915127,1.0818941475915127,0.00013808909213922356,-5.84721565246582e-05,-0.0003453375863247121,-0.0003453375863247121,-1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.0816657543182373,1.0816657543182373,1.081548810005188,1.081548810005188
2024-03-01 05:45:00,1.081548810005188,-0.00011580258729715354,-0.0001166568401887259,29.997962094966383,1.08158221415111,1.081888577630443,1.081888577630443,0.00011213421116524129,-3.340414592201135e-05,-0.00033976762525500526,-0.00033976762525500526,-1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 05:50:00,1.081548810005188,-0.00011060740633372923,-0.00011544695341772657,29.997962094966383,1.081565499305725,1.0818831844935342,1.0818831844935342,9.746784463943577e-05,-1.6689300537109375e-05,-0.00033437448834616745,-0.00033437448834616745,-1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 05:55:00,1.081548810005188,-0.00010527662459502984,-0.00011341288765318723,29.997962094966383,1.0815487844603402,1.0818779598921537,1.0818779598921537,7.659704988563674e-05,2.5544847792602354e-08,-0.00032914988696575165,-0.00032914988696575165,1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 06:00:00,1.081548810005188,-9.990035258211627e-05,-0.00011071038063897303,33.33333333333333,1.0815404312951225,1.0818728960477388,1.0818728960477388,6.942658534868757e-05,8.378710065537476e-06,-0.00032408604255085294,-0.00032408604255085294,1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 06:05:00,1.081548810005188,-9.454970809819052e-05,-0.00010747824613081654,33.33333333333333,1.0815320781299047,1.0818679856531548,1.0818679856531548,6.027804506503879e-05,1.673187528328235e-05,-0.0003191756479667962,-0.0003191756479667962,1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 06:10:00,1.0816657543182373,-7.995122709858471e-05,-0.00010197284232437017,39.99796188729237,1.0815404312951225,1.0818649672750216,1.0818649672750216,6.942658534868757e-05,0.00012532302311485388,-0.0001992129567842671,-0.0001992129567842671,1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.081548810005188,1.0816657543182373,1.081548810005188,1.0816657543182373
2024-03-01 06:15:00,1.0816657543182373,-6.760254566473556e-05,-9.509878299244325e-05,39.99796188729237,1.0815487844603402,1.081862037672716,1.081862037672716,7.659704988563674e-05,0.00011696985789710901,-0.00019628335447863243,-0.00019628335447863243,1,1.0819131050109863,1.0817764444351197,1.0816659927368164,1.0815555410385131,1.0813982877731323,1.0816657543182373,1.0816657543182373,1.0816657543182373,1.0816657543182373
