date,Doji,Three Crows Pattern,Hammer_Signal,Engulfing,Harami,Three_crows,Piercing,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average1,Moving Average2,Moving Average3,Volatility,Log Returns,RSI,Stochastic,Close
2024-03-07 21:10:00,0,0,0,0,0,0,0,-3.6444269789104313e-06,0.0032300949096679688,0.0017795562744140625,0.0002538199303480698,-5.676103211179741e-05,10.40266786302839,10.403746809278216,10.403746809278216,0.001778672429789613,0.00017595374378272526,28.617167251105357,25.759303410386647,10.401949882507324
2024-03-07 21:15:00,0,0,0,0,0,0,0,-1.5357419296480047e-06,0.0017194747924804688,0.0009593963623046875,0.00014899613737828963,-1.632080766359111e-05,10.40233782359532,10.403580359050206,10.403687937506314,0.0013944661865575234,8.618095690594477e-06,30.683358583844992,26.940353076360594,10.402039527893066
2024-03-07 21:20:00,0,0,0,0,0,0,0,2.8664086743157567e-05,0.0018796920776367188,0.00077056884765625,0.00010671241243210606,-7.39836055263828e-05,10.402171407427106,10.403478928974696,10.403674348195393,0.0011024736393647847,0.00011927048465224176,40.41284043638647,59.2004882514495,10.403280258178711
2024-03-07 21:25:00,0,0,-1,0,0,0,0,4.5185238242129165e-05,0.0019397735595703125,0.00039005279541015625,0.00018646326219952394,0.0,10.402117116110665,10.403262853622437,10.403664527400847,0.0010203426158837579,8.616993609894867e-06,46.46813790658512,60.63472688434543,10.403369903564453
2024-03-07 21:30:00,0,0,0,0,0,0,0,3.34737543596475e-05,0.0027799606323242188,-0.0025997161865234375,0.0,-0.0002671893250394345,10.402005672454834,10.403098583221436,10.40360814332962,0.0009550176934025815,-0.00014512374391561567,43.251938623989446,36.48153799206592,10.401860237121582
2024-03-07 21:35:00,0,0,0,0,0,0,0,-3.076999753370835e-06,0.0023393630981445312,-0.00046062469482421875,6.62843626662266e-05,-0.00015860573639359893,10.401869910103935,10.402968917574201,10.403553037932426,0.0008332099707282658,-6.784569029574196e-06,41.63518844959289,35.35245651510528,10.401789665222168
2024-03-07 21:40:00,0,0,0,0,0,0,0,-3.2104025115065046e-05,0.002170562744140625,-0.0009698867797851562,8.94871405787049e-05,-0.00011919393724622579,10.401826313563756,10.402907473700386,10.403459408703972,0.0008924918986496302,-0.00013652631327497707,46.96969696969697,14.788355063404179,10.400369644165039
2024-03-07 21:45:00,0,-1,1,0,0,0,0,-7.692129467979924e-05,0.0036497116088867188,-0.0010900497436523438,3.4661161471679905e-05,-0.00031626017438048673,10.401684829166957,10.402796745300293,10.403339985438755,0.001103139299653866,-0.00010481424298524284,40.897537032167584,28.053527980535282,10.399279594421387
2024-03-07 21:50:00,0,0,1,0,0,0,0,-6.459537135699023e-05,0.0040607452392578125,-0.00043964385986328125,2.934255618778576e-06,-0.0003875051326549457,10.401509829929896,10.402661051068987,10.40324748886956,0.0011591785199727427,7.024418017014413e-05,38.23394705505176,42.241669471558396,10.400010108947754
2024-03-07 21:55:00,1,0,0,0,0,0,0,-4.7108508599524865e-05,0.010700225830078125,-0.0002193450927734375,8.75760972092845e-05,-0.0009413284166003197,10.401314871651786,10.402417489460536,10.403143779651538,0.001261834268291764,-5.768056367888178e-05,37.234611953612855,63.46445737414622,10.399410247802734
2024-03-07 22:00:00,0,0,1,0,0,0,0,-0.0001555770927768485,0.007640838623046875,-0.0016107559204101562,0.0001385286405212053,-0.0005964988216350177,10.400713443756104,10.402042831693377,10.402895249818501,0.0023079235900618856,-0.0005492782926060608,24.299935960877917,29.032452648087826,10.393699645996094
2024-03-07 22:05:00,0,1,0,0,0,0,0,-3.398621590071649e-05,0.008489608764648438,0.004399299621582031,0.00042324560659041027,-0.00039351840595410137,10.400485583714076,10.401900666100639,10.402785105582995,0.0023475557808864318,0.00047132629870595764,42.38699986344395,60.02533478103511,10.398599624633789
2024-03-07 22:10:00,0,0,0,0,0,0,0,-2.070991492826302e-05,0.009500503540039062,0.007710456848144531,0.0008094376817425773,-0.0001049084102768756,10.400284154074532,10.40175996507917,10.4026704788208,0.0024131233118073274,-3.8427983647625364e-05,43.149066308326766,57.49788876824707,10.398200035095215
2024-03-07 22:15:00,0,0,0,1,0,0,0,-3.6685266265279457e-05,0.0006999969482421875,0.0006999969482421875,6.732423055925706e-05,0.0,10.400139876774379,10.401594945362636,10.402559001271317,0.00247814482902832,-9.63015570454677e-06,44.894417124674575,56.864519242369404,10.398099899291992
2024-03-07 22:20:00,0,0,0,0,0,0,0,-3.861342589033257e-05,0.0010995864868164062,-0.000400543212890625,3.843019883546409e-05,-6.732163710078912e-05,10.399814878191266,10.401241370609828,10.402436165582566,0.0025175019808736676,-6.732196438500991e-05,37.8023214194406,52.43696465194837,10.39739990234375
2024-03-07 22:25:00,1,0,0,0,0,0,0,6.928589740575752e-05,0.0079803466796875,0.00010013580322265625,0.00015391312658831835,-0.000613634575015405,10.399476323808942,10.40090707370213,10.402212347303118,0.0025142661592651794,-9.630896797543198e-06,37.300695012264924,51.803595126070704,10.397299766540527
2024-03-07 22:30:00,0,0,0,1,0,0,0,2.693213385516202e-05,0.011529922485351562,0.010399818420410156,0.0010491739476248326,-6.05822226974969e-05,10.399241992405482,10.400706699916295,10.402066616784959,0.002291858950060148,0.0002596348645970437,41.84756848990425,69.1521167184884,10.399999618530273
2024-03-07 22:35:00,0,0,0,0,-1,0,0,-0.00014210561035294945,0.010729789733886719,-0.008890151977539062,0.0,-0.0010317402967259784,10.39834485735212,10.400230986731392,10.401623521532331,0.0028825503990126816,-0.0008840065850522353,28.508485639686683,11.876616180273365,10.390810012817383
2024-03-07 22:40:00,0,0,-1,0,0,0,0,-0.00017463400906891913,0.011179924011230469,-0.0017900466918945312,0.0008363044228866197,-0.00023963903074593546,10.397427695138115,10.399716683796473,10.401208287193661,0.003577174117430189,-0.0001722869434577481,28.237537984095184,4.787997390737117,10.389019966125488
2024-03-07 22:45:00,1,0,0,1,0,0,0,-0.00015808571138846704,0.011110305786132812,0.00016021728515625,0.0009799262452888956,-8.950146034254549e-05,10.396527017865862,10.399198463984899,10.400821617671422,0.0039350443664951966,1.5421671175260142e-05,28.693438184865272,7.6871343062748,10.389180183410645
2024-03-07 22:50:00,1,0,0,0,0,0,0,-0.0001592438517567185,0.01100921630859375,-0.00010013580322265625,0.0009124471189160936,-0.00014723995761986057,10.395716326577324,10.398771320070539,10.400510424659366,0.004218776076501859,-1.5421671175222452e-05,29.969367489143977,10.879663231238206,10.389019966125488
2024-03-07 22:55:00,0,0,0,0,0,0,0,-0.0001984729487356951,0.00988006591796875,0.0002899169921875,0.0008768994860963285,-7.40770318517468e-05,10.395030634743827,10.398357731955391,10.400208041781472,0.004361618625924256,6.352107024491603e-05,32.796691277003006,16.135208778260548,10.389679908752441
2024-03-07 23:00:00,0,0,-1,0,0,0,0,2.8881905714883694e-05,0.013520240783691406,0.0025796890258789062,0.0012868053027503433,-1.4502834569837665e-05,10.394480637141637,10.397995233535767,10.399934246426536,0.00418076368678707,0.0002531262667534965,37.080773169482846,30.431039783557768,10.39231014251709
2024-03-07 23:05:00,0,0,-1,0,0,0,0,0.00011087179137954095,0.009860038757324219,0.0024805068969726562,0.0008564651417861386,-9.231800413981094e-05,10.394149916512626,10.397732394082206,10.399661631811233,0.0039547473845268225,0.00023764908462789184,42.69023457496462,46.35676074524995,10.394780158996582
2024-03-07 23:10:00,0,0,0,0,0,1,0,0.00012876045495469057,0.011499404907226562,0.0012302398681640625,0.0006503008834293463,-0.000455981291005058,10.394304956708636,10.397509200232369,10.399463540031796,0.003976542949354829,0.00010485961000451563,54.012128049640395,53.384984320236114,10.395870208740234
2024-03-07 23:15:00,0,0,1,0,0,0,0,0.00012606540487953844,0.010720252990722656,-0.0027904510498046875,0.0002058060226876377,-0.000825150082941478,10.394088540758405,10.397287062236241,10.399296624319893,0.003816135581168212,-2.8897220158268208e-05,43.25219829234102,51.448072311381665,10.395569801330566
2024-03-07 23:20:00,0,0,0,0,0,0,0,0.0001300938956280806,0.008419990539550781,-0.0009403228759765625,0.00022893951383189988,-0.0005808789828114671,10.393962791987828,10.397123473031181,10.399160907382058,0.0037059986306799083,8.366204172731572e-05,46.15960722310061,57.05589374654123,10.396439552307129
2024-03-07 23:25:00,1,0,0,0,0,0,0,6.676668375038552e-05,0.008240699768066406,-0.000400543212890625,0.000357851004271554,-0.00043481511413667414,10.393797057015556,10.396968466894966,10.398995649246942,0.0035665367200351334,-6.347976827611525e-05,45.059095893749245,52.800836254073666,10.395779609680176
2024-03-07 23:30:00,0,0,0,0,0,0,0,3.6752924714056334e-05,0.00724029541015625,0.0009202957153320312,0.00042611727352830146,-0.0002703482465205392,10.393746376037598,10.396780627114433,10.398743039085751,0.0035197136283909897,8.760469282388599e-05,48.50253602769503,58.6730615507594,10.396690368652344
2024-03-07 23:35:00,0,0,0,1,0,0,0,7.828380158834137e-05,0.007090568542480469,0.0032491683959960938,0.0003289389197300976,-0.00035306355327416225,10.39393493107387,10.396705627441406,10.398583026159377,0.00376704027034025,0.0003124706682925158,54.9175667993178,79.62245588144869,10.39993953704834
2024-03-07 23:40:00,0,0,0,0,-1,0,0,4.0230568511034906e-05,0.005990028381347656,-0.0007801055908203125,0.00017021971274506343,-0.0004058309422935914,10.393767833709717,10.3965049130576,10.398393744514102,0.003539319948804041,-0.00021918698773698418,45.572681659026095,64.92652032220377,10.397660255432129
2024-03-07 23:45:00,0,0,0,0,0,0,0,4.811513190339234e-05,0.007480621337890625,0.0012598037719726562,0.0002789202511878187,-0.0004405307354340984,10.394348553248815,10.396346705300468,10.398270175570534,0.0036709010214794856,0.00012308078370489015,71.96146117780411,73.17838037262497,10.398940086364746
2024-03-07 23:50:00,0,0,0,-1,0,0,0,-1.9581251465261572e-05,0.0076999664306640625,-0.0052394866943359375,6.730740133826187e-05,-0.0006730740133826188,10.394758565085274,10.396093130111694,10.398063977559408,0.003360263814588655,-0.0004020404777647579,63.7326032397901,46.22763327799299,10.394760131835938
2024-03-07 23:55:00,0,0,0,0,1,0,0,5.1780255378952586e-05,0.008130073547363281,0.004199981689453125,0.00047329684693842353,-0.00030880348648860896,10.395487104143415,10.396007061004639,10.397961344037737,0.003172260095156902,0.0004443173408774243,70.1101876574781,76.01303572526594,10.39937973022461
2024-03-08 00:00:00,0,0,0,0,0,0,0,-3.4952083719597125e-05,0.006279945373535156,0.00135040283203125,0.00046460204793647434,-0.0001394264783540851,10.39613710130964,10.395926713943481,10.39789324715024,0.002673657317260955,-0.00012114954146508432,67.19651095732411,65.60627017058552,10.398119926452637
2024-03-08 00:05:00,0,0,0,0,0,0,0,-1.0728378095459234e-05,0.0053997039794921875,-0.0010194778442382812,0.0002769824214298548,-0.00024231376073432994,10.39666713987078,10.395848887307304,10.39779420126052,0.0019888571436709676,-9.80492465737451e-05,63.83485651292628,55.62530859843409,10.397100448608398
2024-03-08 00:10:00,0,0,0,0,0,0,0,-8.421714402022662e-05,0.0058994293212890625,-0.0026798248291015625,0.00021738540212080097,-0.00035001801455399853,10.396827833993095,10.395654235567365,10.397606100354876,0.0017002819821655209,-0.0002443853308310145,54.20844185963535,40.438922059060836,10.394559860229492
2024-03-08 00:15:00,0,0,0,0,0,0,0,1.311136852126804e-05,0.0060901641845703125,-0.0009698867797851562,0.00023088722521255476,-0.00035490769739665253,10.396874972752162,10.395512444632393,10.39744658697219,0.0016513012796396571,8.467930699222699e-05,51.312594840667686,47.88607390672906,10.395440101623535
2024-03-08 00:20:00,0,0,0,0,0,0,0,-8.434921506084158e-06,0.005160331726074219,0.0034999847412109375,0.00044924919789706975,-4.7154193938961376e-05,10.397094249725342,10.395699603216988,10.397370883396693,0.0017062308683507025,0.0003366279487651868,55.571710457991486,77.49717605292884,10.398940086364746
2024-03-08 00:25:00,0,0,0,0,0,0,0,-7.867351270318679e-06,0.005749702453613281,-0.0012302398681640625,0.00014902679997090996,-0.00040388555512116154,10.397247110094343,10.395667825426374,10.397273744855609,0.001657989773538462,-0.00011831135048872897,53.757283504118945,62.08403048893847,10.397709846496582
2024-03-08 00:30:00,0,0,0,0,0,0,0,-5.038935475234485e-05,0.005990028381347656,-0.0032405853271484375,6.246101918773159e-05,-0.000513629526360201,10.397107124328613,10.39553495815822,10.397118023463658,0.001797156495544739,-0.0003107027204052101,46.822525280638274,28.369951069749593,10.394479751586914
2024-03-08 00:35:00,1,0,0,0,0,0,0,1.1565026069026985e-05,0.010259628295898438,-0.0005102157592773438,0.00047804488723149536,-0.0005088687371853972,10.397062846592494,10.395429951804024,10.396999926794143,0.0018365230434110537,6.541429337679528e-05,48.99561159527783,42.60093497662558,10.395159721374512
2024-03-08 00:40:00,0,0,0,0,0,0,0,3.695827622207659e-05,0.0045299530029296875,0.0020999908447265625,0.0003694420846551721,-6.632893648018113e-05,10.397110666547503,10.39542852129255,10.396890640258789,0.001834917125529316,0.0002116267486310935,51.04123405517651,62.209944751381215,10.397359848022461
2024-03-08 00:45:00,0,0,0,0,0,0,0,1.1942224813887848e-05,0.0033597946166992188,0.0023899078369140625,0.0002952608839499981,-2.7884221410624236e-05,10.397083554949079,10.395509243011475,10.396831603277297,0.0017952955075801783,0.00021158197222619684,49.38975774302361,81.81895452613685,10.39955997467041
2024-03-08 00:50:00,0,0,1,0,0,1,0,3.8097425879946026e-05,0.004389762878417969,0.0010099411010742188,0.0001856232585209238,-0.00023652291686040636,10.397228513445173,10.395498173577446,10.39674611318679,0.0019140140494888673,1.2471575582963225e-05,53.50507313216498,82.97492562685933,10.399689674377441
2024-03-08 00:55:00,0,0,-1,0,0,0,0,3.9649850759171376e-05,0.0036096572875976562,-0.0003604888916015625,0.0002933422858683867,-5.38436278313768e-05,10.397057056427002,10.395702804837908,10.396583489009313,0.0018597567102555626,-0.00030293821406507295,46.10576476776929,54.90012749681258,10.396539688110352
2024-03-08 01:00:00,0,0,-1,0,0,0,0,4.6582044521925604e-05,0.004329681396484375,0.0009603500366210938,0.0003539832425305316,-6.24676310347997e-05,10.397258486066546,10.39600852557591,10.396481582096644,0.0017495194575625312,0.00010007239434301992,55.09388458225667,64.17339566510837,10.39758014678955
2024-03-08 01:05:00,0,0,-1,0,0,0,0,2.5219589612546223e-05,0.0036001205444335938,0.0010900497436523438,0.00032891077061702323,-1.7335230241666867e-05,10.397207805088588,10.396347454616002,10.396407309032622,0.0016968194292273711,0.00010483137360383633,48.53103775075028,73.88865278368041,10.398670196533203
2024-03-08 01:10:00,1,0,0,0,0,0,0,-8.828933386006988e-06,0.004210472106933594,0.00034046173095703125,0.00024239055969933667,-0.0001625108103621735,10.39727783203125,10.396707466670446,10.396377086639404,0.0017523388260850996,4.136088690437006e-05,52.101905618712685,80.0,10.399100303649902
2024-03-08 01:15:00,0,0,0,0,0,0,0,1.2135485547948299e-05,0.004220008850097656,0.0012197494506835938,0.00029804900787738943,-0.00010775617977105617,10.397507803780693,10.397087471825737,10.396401859465099,0.001917455626941427,0.00011728686964935397,56.8439831333117,84.09714377924801,10.400320053100586
2024-03-08 01:20:00,0,0,0,0,0,0,0,0.00012270695567844213,0.004380226135253906,0.0025997161865234375,0.00042116262892775644,0.0,10.39810494014195,10.397466387067523,10.396471137092227,0.0021889315548328896,0.0002499337816851246,67.72628002911915,87.56659563132658,10.40291976928711
2024-03-08 01:25:00,0,0,0,0,0,0,0,0.00014421966884610172,0.0037298202514648438,0.0020799636840820312,0.00034698234451157353,-1.155079931531262e-05,10.398793492998395,10.39783423287528,10.39660612742106,0.00269907807846302,0.000207619413188361,69.38775510204081,90.5746856269832,10.40507984161377
2024-03-08 01:30:00,0,0,0,0,0,0,0,5.5977756256009316e-05,0.004849433898925781,-0.0033998489379882812,0.00011438614783749688,-0.0003516824112599964,10.398982048034668,10.398038148880005,10.396793751489549,0.00279329435090602,-0.000336429280330592,55.30919134571122,69.0092842872253,10.401579856872559
2024-03-08 01:35:00,0,0,0,0,0,0,0,7.539443653628019e-05,0.004799842834472656,0.0014896392822265625,0.0004278067021521904,-3.364874832615814e-05,10.399361337934222,10.398304224014282,10.396898996262323,0.002950867280369731,0.0001384355610345329,60.59038344491784,77.88224233164884,10.403019905090332
2024-03-08 01:40:00,0,0,0,0,0,0,0,0.00010134734443423277,0.0041294097900390625,0.0025701522827148438,0.0003489068060387096,-4.8036564993243257e-05,10.400154931204659,10.398631027766637,10.3970749491737,0.0030243847611165667,0.0002470277736399102,72.75746210345366,93.48769050410316,10.405590057373047
2024-03-08 01:45:00,0,0,0,0,0,0,0,-5.725398078348931e-06,0.003970146179199219,-0.0029993057250976562,2.2179283211391573e-05,-0.00035935937798291885,10.40068783078875,10.39887533869062,10.397182578132266,0.0027413095901066375,-0.00028543942878587775,63.971139764974815,66.64298120953734,10.402620315551758
2024-03-08 01:50:00,0,0,0,0,0,0,0,-8.859962785003894e-05,0.005539894104003906,-0.0021104812622070312,0.0001720771815206159,-0.0003604728171225688,10.400909968784877,10.39901031766619,10.397255670456659,0.002584129289395761,-0.0002067515528974593,55.83467525496511,42.132523664940166,10.400469779968262
2024-03-08 01:55:00,0,0,0,0,0,0,0,-1.6135134348882473e-05,0.003780364990234375,-0.0013103485107421875,6.252670220237015e-05,-0.0003008982941762153,10.400994232722692,10.399038893835884,10.397337572915214,0.0025578346095667544,2.5949436470078143e-05,52.38609621542379,44.65976067154849,10.400739669799805
2024-03-08 02:00:00,0,0,0,0,0,0,0,3.87450019743163e-06,0.005209922790527344,0.0023603439331054688,0.00032211354901462414,-0.0001787991518868537,10.401246411459786,10.39923746245248,10.39741425287156,0.002590613371135921,0.0002384648814005345,56.52082012259565,67.88712270048222,10.403220176696777
2024-03-08 02:05:00,0,0,-1,0,0,0,0,-6.112123906401034e-05,0.00337982177734375,-0.0008306503295898438,0.00018838368448785488,-0.00013649795922258682,10.401665687561035,10.399361371994019,10.397690432412285,0.002247164045080945,-7.792344474704811e-05,61.867119114641575,60.29648151455616,10.402409553527832
2024-03-08 02:10:00,0,0,0,0,0,0,0,7.807738934717534e-07,0.0032796859741210938,0.00038051605224609375,0.0001211084290824886,-0.0001941768756977372,10.402028560638428,10.399643523352486,10.398015203930083,0.0019484558127470567,2.4111079285092506e-05,60.609440350527784,58.357391737182674,10.402660369873047
2024-03-08 02:15:00,0,0,0,0,0,0,0,1.6732557499010703e-05,0.00366973876953125,-0.0012302398681640625,0.0001307311179023248,-0.0002220412114722515,10.402219227382115,10.399713516235352,10.398304712204705,0.0017287055420266478,-0.00012697932477359004,55.52136347496745,44.569437531110005,10.401339530944824
2024-03-08 02:20:00,0,0,-1,0,0,0,0,3.933853523596653e-07,0.0025396347045898438,-0.0006399154663085938,0.00013459668397047014,-0.00010956610173345493,10.402337755475726,10.399807793753487,10.398584229605538,0.0015593904256196256,-5.5747641444526496e-05,53.411229611041406,32.064679353206465,10.40075969696045
2024-03-08 02:25:00,0,0,-1,0,0,0,0,-5.3833802124758634e-05,0.00337982177734375,-0.00027942657470703125,0.00027883928037642663,-4.6121722469366194e-05,10.402344908033099,10.399926355906896,10.398839950561523,0.001550322580469905,-3.264315375696715e-05,50.21357959399536,20.331747774118796,10.400420188903809
2024-03-08 02:30:00,0,0,0,0,0,0,0,2.7312739981399935e-05,0.004929542541503906,0.003509521484375,0.0003826500436567663,-9.132984507120519e-05,10.402409894125801,10.400257417133876,10.399114222753616,0.0015915770720222628,0.00032775858302337203,51.875737318128195,63.93462617392365,10.403829574584961
