date,Adj Close,RSI,Moving Average2,Moving Average3,Volatility,Moving Average Slope,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Open,High,Low,Close
2024-03-27 18:45:00,1.08236825466156,41.175414447303844,1.0826272104467665,1.0827552437782288,5.79904139860881e-05,0.0,0.0,0.00011718273162841797,-0.00011718273162841797,0.0,-0.00010825340238351306,1.0824854373931885,1.0824854373931885,1.08236825466156,1.08236825466156
2024-03-27 18:50:00,1.08236825466156,41.175414447303844,1.0826205100331987,1.0827530117261976,5.6148976974870116e-05,5.978710797390921e-07,0.0,0.00011718273162841797,-0.00011718273162841797,0.0,-0.00010825340238351306,1.0824854373931885,1.0824854373931885,1.08236825466156,1.08236825466156
2024-03-27 18:55:00,1.082602620124817,50.0,1.0826154836586543,1.08275245371319,9.053750376314325e-05,1.195742159462324e-06,0.00021653024490264627,0.00011718273162841797,0.00011718273162841797,0.00010825340238351306,0.0,1.0824854373931885,1.082602620124817,1.0824854373931885,1.082602620124817
2024-03-27 19:00:00,1.0824854373931885,44.44381641419851,1.0826079436710903,1.0827507796741667,9.358162703087272e-05,1.1957421594781842e-06,-0.0001082416848527945,0.0,0.0,0.0,0.0,1.0824854373931885,1.0824854373931885,1.0824854373931885,1.0824854373931885
2024-03-27 19:05:00,1.0824854373931885,53.33378552533405,1.0826029189995356,1.0827507796741667,9.903748488286415e-05,5.978710797390921e-07,0.0,0.00011718273162841797,0.0,0.0,-0.00010825340238351306,1.0824854373931885,1.0824854373931885,1.08236825466156,1.0824854373931885
2024-03-27 19:10:00,1.08236825466156,57.13974275125354,1.082599570921489,1.0827502216611589,9.358162702980167e-05,5.978710797390921e-07,-0.000108253402383518,0.00011718273162841797,-0.00011718273162841797,0.0,-0.00010825340238351306,1.0824854373931885,1.0824854373931885,1.08236825466156,1.08236825466156
2024-03-27 19:15:00,1.0824854373931885,59.99728703201302,1.0825953841209413,1.0827502216611589,9.05375037598221e-05,1.1957421594781842e-06,0.00010826512245132314,0.00011718273162841797,0.00011718273162841797,0.00010826512245137789,0.0,1.08236825466156,1.0824854373931885,1.08236825466156,1.0824854373931885
2024-03-27 19:20:00,1.0824854373931885,57.142857142857146,1.0825920351913998,1.0827502216611589,8.411942062505414e-05,1.195742159462324e-06,0.0,0.00011718273162841797,0.0,0.00010825340238351306,0.0,1.0824854373931885,1.082602620124817,1.0824854373931885,1.0824854373931885
2024-03-27 19:25:00,1.082602620124817,60.0,1.0825895232813698,1.0827502216611589,9.652979978859016e-05,1.1957421594781842e-06,0.000108253402383518,0.00011718273162841797,0.00011718273162841797,0.00010825340238351306,0.0,1.0824854373931885,1.082602620124817,1.0824854373931885,1.082602620124817
2024-03-27 19:30:00,1.0827198028564453,62.5,1.0825870105198452,1.0827502216611589,0.00012071667125265707,1.7936132392172764e-06,0.0001082416848527945,0.00011718273162841797,0.00011718273162841797,0.00010824168485284801,0.0,1.082602620124817,1.0827198028564453,1.082602620124817,1.0827198028564453
2024-03-27 19:35:00,1.0827198028564453,60.0,1.0825870105198452,1.0827502216611589,0.0001252736100641091,2.391484318940508e-06,0.0,0.00011718273162841797,0.0,0.00010822996985855895,0.0,1.0827198028564453,1.0828369855880737,1.0827198028564453,1.0827198028564453
2024-03-27 19:40:00,1.0827198028564453,64.28571428571428,1.0825878475393569,1.0827496636481513,0.00013418443600363185,1.7936132392172764e-06,0.0,0.0,0.0,0.0,0.0,1.0827198028564453,1.0827198028564453,1.0827198028564453,1.0827198028564453
2024-03-27 19:45:00,1.0828369855880737,64.28571428571428,1.0825870096683503,1.0827496636481513,0.00015182158883952392,2.391484318940508e-06,0.00010822996985848654,0.00023436546325683594,0.00011718273162841797,0.00010822996985855895,-0.00010822996985855895,1.0827198028564453,1.0828369855880737,1.082602620124817,1.0828369855880737
2024-03-27 19:50:00,1.0828369855880737,69.23076923076923,1.0825870096683503,1.0827502216611589,0.00016078619806678953,2.391484318940508e-06,0.0,0.00011718273162841797,0.00011718273162841797,0.00010822996985855895,0.0,1.0827198028564453,1.0828369855880737,1.0827198028564453,1.0828369855880737
2024-03-27 19:55:00,1.0830715894699097,71.43272304562628,1.0825886854103632,1.082751338822501,0.00019400366700938378,3.5884428997474364e-06,0.0002166566943671011,0.0002346038818359375,0.0002346038818359375,0.00021665669436709108,0.0,1.0828369855880737,1.0830715894699097,1.0828369855880737,1.0830715894699097
2024-03-27 20:00:00,1.0830715894699097,76.92668805257804,1.082591198171888,1.082751338822501,0.0002106534845168222,3.5884428997474364e-06,0.0,0.0002346038818359375,0.00011730194091796875,0.00021663322684768163,0.0,1.0829542875289917,1.0831888914108276,1.0829542875289917,1.0830715894699097
2024-03-27 20:05:00,1.0829542875289917,71.4275335997094,1.0825937100819178,1.08275078024183,0.00022088740833645692,1.7942214498737182e-06,-0.00010830488220581191,0.0002346038818359375,-0.0002346038818359375,0.0,-0.00021658630705709284,1.0831888914108276,1.0831888914108276,1.0829542875289917,1.0829542875289917
2024-03-27 20:10:00,1.0830715894699097,73.33378534137907,1.0825945479529244,1.082751897403172,0.00023098206661809634,2.990571820008344e-06,0.00010831661342391996,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:15:00,1.0830715894699097,71.42960918204271,1.0825970607144493,1.082752455983843,0.00023325591797632476,2.990571819992484e-06,0.0,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:20:00,1.0830715894699097,71.42960918204271,1.0825978985854559,1.082752455983843,0.00021251039402335806,3.5884428997474364e-06,0.0,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:25:00,1.0830715894699097,76.92247516232496,1.0825978985854559,1.0827530145645141,0.00019622351912618264,2.990571820008344e-06,0.0,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:30:00,1.0830715894699097,75.0,1.0825978985854559,1.0827541317258562,0.00016834729455146114,2.990571820008344e-06,0.0,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:35:00,1.0830715894699097,75.0,1.0825970607144493,1.0827552488871983,0.00014700501231131754,2.3927007402692524e-06,0.0,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
